,WAR,Age,Games,pitcher,start_ratio
2260,"[0.0, 6.6, 7.6, 7.2, 4.1, 5.5, 5.0, 6.0, 5.6, 3.4, 1.9, 3.9000000000000004, 3.5, 1.4, 3.6, 0.8, 2.5999999999999996]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[20.0, 148.0, 148.0, 112.0, 118.0, 154.0, 122.0, 154.0, 120.0, 137.0, 133.0, 139.0, 140.0, 83.0, 110.0, 129.0, 136.0]",False,
2261,"[1.4, 1.4, -2.1, 1.2, 2.2, 2.8, 5.8, 3.4, 0.1, 7.5, 2.9, 5.1, 0.2, 5.1000000000000005, 1.9, 3.6, 4.8999999999999995, 3.2, 0.3, 0.0]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42', '43']","[73.0, 69.0, 63.0, 81.0, 35.0, 24.0, 31.0, 30.0, 31.0, 34.0, 31.0, 34.0, 20.0, 33.0, 33.0, 35.0, 30.0, 34.0, 11.0, 30.0]",True,0.6220472440944882
2262,"[0.6, -0.6, 1.0, 0.8]","['23', '24', '25', '26']","[53.0, 58.0, 47.0, 78.0]",False,
2263,"[1.8, -0.8]","['34', '35']","[32.0, 18.0]",True,0.82
2264,"[1.0, 0.2, 0.19999999999999998, 0.7999999999999999, 0.5, 0.7, 3.0, 1.4000000000000001, -0.8]","['23', '24', '25', '27', '28', '29', '30', '31', '32']","[10.0, 37.0, 16.0, 48.0, 64.0, 44.0, 31.0, 29.0, 13.0]",True,0.3972602739726027
2265,"[-0.3, 0.5, 2.4, 0.4, 0.7, 1.4, 1.1, -0.8, 2.7, 0.0, 0.4, -0.3, -0.7, 1.4, 1.7, 0.9, 0.3, 0.3]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '34', '35', '36', '37', '38', '40']","[2.0, 36.0, 50.0, 53.0, 43.0, 20.0, 29.0, 24.0, 28.0, 30.0, 30.0, 21.0, 58.0, 67.0, 71.0, 78.0, 37.0, 15.0]",True,0.21676300578034682
2266,"[2.8, 0.5, 0.49999999999999994, 1.7]","['28', '29', '30', '31']","[32.0, 29.0, 39.0, 37.0]",True,0.7518248175182481
2267,"[-0.1, 2.1, 0.4, 1.9, -0.7]","['25', '26', '27', '28', '29']","[7.0, 75.0, 143.0, 51.0, 100.0]",False,
2268,"[1.8, -0.4, 1.3, 1.3, 1.2]","['22', '23', '24', '25', '26']","[68.0, 35.0, 39.0, 54.0, 32.0]",True,0.0
2269,"[0.3, 1.3, 1.0, 0.8, 0.9, 1.5, -0.6, -0.7]","['26', '27', '29', '30', '31', '32', '33', '34']","[15.0, 75.0, 59.0, 53.0, 52.0, 68.0, 57.0, 7.0]",True,0.0
2270,"[-0.5, -0.1, -2.1, -0.6, 0.4, -0.4]","['23', '24', '25', '26', '27', '28']","[10.0, 7.0, 128.0, 109.0, 76.0, 12.0]",False,
2271,[2.0],['22'],[84.0],False,
2272,"[2.2, 0.4, 1.4, 4.0, 7.2]","['21', '22', '23', '24', '25']","[57.0, 119.0, 73.0, 153.0, 144.0]",False,
2273,"[0.0, -0.3, 0.0]","['23', '24', '25']","[2.0, 4.0, 2.0]",True,0.0
2274,"[0.6, 0.1, -0.4]","['24', '26', '27']","[23.0, 6.0, 24.0]",False,
2275,"[-0.8, 5.3, 3.3, 8.0, 9.3, 4.5, 4.6, 5.9, 5.5, -0.2, 1.3, 2.8, 3.4, 1.7, 0.19999999999999998, -0.4]","['21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36']","[6.0, 32.0, 34.0, 30.0, 34.0, 23.0, 31.0, 32.0, 34.0, 3.0, 34.0, 31.0, 33.0, 32.0, 23.0, 2.0]",True,0.9710144927536232
2276,"[-0.3, 0.1, -0.1, 0.0, -0.1]","['23', '24', '26', '30', '33']","[38.0, 40.0, 7.0, 12.0, 29.0]",False,
2277,"[-0.4, -0.4, 0.6000000000000001]","['26', '27', '28']","[29.0, 5.0, 12.0]",True,0.08695652173913043
2278,"[0.2, -0.2, 3.6, 2.1, 1.6, 4.8, 4.0, 1.6, 4.3, 7.7, 6.9, 9.1, 5.6000000000000005, 6.6, 3.2, -0.10000000000000003, 4.5, 2.8, -0.30000000000000004]","['21', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[1.0, 4.0, 28.0, 26.0, 33.0, 35.0, 34.0, 26.0, 26.0, 32.0, 33.0, 36.0, 35.0, 33.0, 20.0, 17.0, 32.0, 22.0, 13.0]",True,0.9794238683127572
2279,"[-0.3, -1.1, -0.2, 0.0, -0.2, -0.1, -0.2, -0.8999999999999999]","['24', '25', '26', '27', '29', '30', '31', '32']","[7.0, 34.0, 60.0, 13.0, 12.0, 61.0, 10.0, 49.0]",False,
2280,"[-0.8, 0.7, -0.6]","['23', '28', '29']","[35.0, 75.0, 62.0]",False,
2281,"[0.6, -0.4, 0.7, 1.0999999999999999, 2.1999999999999997, -1.1, 1.7, -1.7, -0.1, 0.3, 2.0999999999999996, -0.9, -0.7]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[10.0, 12.0, 16.0, 48.0, 59.0, 25.0, 33.0, 28.0, 27.0, 32.0, 31.0, 32.0, 5.0]",True,0.61731843575419
2282,[0.1],['26'],[39.0],False,
2283,"[0.1, 0.1, 1.3, 2.3, -0.2, 1.2, -0.1, -0.5, -0.19999999999999998, 1.4, 0.0, 0.3, 0.5]","['21', '22', '23', '24', '25', '26', '27', '29', '30', '31', '32', '33', '35']","[19.0, 5.0, 149.0, 151.0, 92.0, 115.0, 6.0, 7.0, 36.0, 157.0, 39.0, 84.0, 80.0]",False,
2284,"[-0.3, -1.1, 0.0, -0.4, 0.0, 1.6, 0.1, -0.6, 0.0]","['24', '25', '26', '27', '28', '30', '31', '32', '33']","[41.0, 109.0, 1.0, 23.0, 54.0, 55.0, 119.0, 105.0, 7.0]",False,
2285,"[-0.4, 1.2, 1.0, 3.9, 2.0, 3.3, -1.0]","['22', '23', '24', '25', '26', '27', '28']","[20.0, 20.0, 25.0, 30.0, 34.0, 31.0, 31.0]",True,0.0
2286,[0.7],['25'],[25.0],True,0.0
2287,"[0.6, 0.7, -0.1, 0.7, 1.8, 0.9, 0.1, 1.0, -0.3, 0.0, 0.5, -0.6, -0.7]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[5.0, 55.0, 33.0, 32.0, 74.0, 72.0, 72.0, 63.0, 63.0, 40.0, 62.0, 12.0, 11.0]",True,0.013468013468013467
2288,"[0.6, 0.2, 0.4, -0.8, -0.8]","['28', '29', '30', '31', '32']","[57.0, 64.0, 69.0, 42.0, 6.0]",True,0.0
2289,[0.1],['27'],[13.0],True,0.0
2290,"[-0.3, -1.0, -1.2, -1.2, -0.6, 0.3, 1.7999999999999998, 0.5, -0.9, -0.7, -0.3, -0.4]","['24', '25', '26', '27', '29', '30', '31', '32', '33', '34', '35', '36']","[6.0, 19.0, 24.0, 32.0, 4.0, 24.0, 32.0, 7.0, 16.0, 10.0, 4.0, 9.0]",True,0.6310160427807486
2291,"[-0.1, -0.6, 0.5, -0.6, 0.5, -0.2, 1.3, 2.0, -0.8999999999999999, -0.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '33']","[9.0, 54.0, 68.0, 16.0, 49.0, 45.0, 74.0, 75.0, 58.0, 21.0]",True,0.0
2292,"[-0.1, 0.5, -0.8, -0.4, 0.5, -1.2, -0.4]","['25', '26', '27', '28', '29', '30', '31']","[24.0, 43.0, 84.0, 112.0, 120.0, 109.0, 68.0]",False,
2293,"[0.0, 3.5, 7.1, 5.5, 4.9, 2.3, 2.4]","['23', '24', '25', '26', '27', '28', '29']","[1.0, 108.0, 151.0, 105.0, 98.0, 88.0, 129.0]",False,
2294,"[-0.2, 1.8, 2.2, 1.4, 2.3, -0.5, 0.5]","['24', '25', '26', '27', '28', '29', '32']","[16.0, 145.0, 154.0, 141.0, 143.0, 73.0, 13.0]",False,
2295,"[-0.6, -0.5]","['24', '25']","[21.0, 22.0]",False,
2296,"[-0.4, 0.4, 1.3, 0.5]","['24', '25', '26', '27']","[10.0, 33.0, 65.0, 56.0]",True,0.0
2297,"[0.3, 0.3, 2.8, 1.8, -0.30000000000000004, 0.9, 0.1, -0.4]","['24', '25', '26', '27', '28', '29', '30', '32']","[110.0, 38.0, 125.0, 150.0, 127.0, 101.0, 51.0, 27.0]",False,
2298,"[0.1, 0.4, 1.7, 2.8, 2.6, 1.1, 2.8, 1.1, 0.4, 1.3, 0.5, -0.7]","['26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[2.0, 105.0, 123.0, 144.0, 126.0, 148.0, 150.0, 134.0, 132.0, 140.0, 145.0, 78.0]",False,
2299,"[0.1, 0.6000000000000001, 6.1000000000000005, 1.5, 0.19999999999999996, 4.1, 1.9, 0.7, 4.0, 2.6, 0.1, 0.9, 4.7, 0.19999999999999998, 1.1, 0.8]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[12.0, 31.0, 33.0, 36.0, 21.0, 35.0, 35.0, 25.0, 30.0, 34.0, 31.0, 29.0, 31.0, 31.0, 9.0, 28.0]",True,0.9822616407982262
2300,"[-0.6, 0.0]","['24', '25']","[8.0, 2.0]",True,0.4
2301,"[-0.9, 3.1]","['24', '25']","[31.0, 130.0]",False,
2302,"[0.1, 0.6, 5.2, 3.6, 2.9, 2.1, 0.9]","['24', '25', '26', '27', '28', '29', '30']","[36.0, 53.0, 159.0, 146.0, 154.0, 142.0, 161.0]",False,
2303,"[1.0, 0.0, 0.6, 1.2, -0.1]","['24', '25', '26', '27', '28']","[73.0, 48.0, 37.0, 79.0, 59.0]",False,
2304,"[1.0, 0.1, 0.5, -0.6, -0.5]","['25', '26', '27', '28', '29']","[56.0, 57.0, 60.0, 20.0, 10.0]",True,0.0
2305,[0.1],['25'],[31.0],False,
2306,"[-0.1, 0.2, -0.3, 2.1, 0.0, -0.5, 0.0]","['24', '25', '26', '27', '28', '29', '30']","[5.0, 44.0, 61.0, 104.0, 111.0, 99.0, 1.0]",False,
2307,"[2.0, -1.4, 2.1, 1.8, 0.0]","['23', '24', '25', '26', '27']","[45.0, 37.0, 81.0, 67.0, 46.0]",True,0.0
2308,"[0.3, 2.7, 0.9, 1.0, -0.5, 0.39999999999999997, -0.4]","['23', '24', '25', '26', '27', '29', '30']","[13.0, 27.0, 16.0, 30.0, 14.0, 20.0, 17.0]",True,0.7737226277372263
2309,"[1.4, 0.3, -1.3, 1.5, 1.7, 0.9, 1.2, 0.39999999999999997]","['23', '24', '25', '26', '27', '28', '29', '30']","[70.0, 82.0, 125.0, 119.0, 149.0, 112.0, 79.0, 110.0]",False,
2310,"[0.7, 2.5, 6.8, 2.3, 3.2, 2.1, 1.2, 3.2, 1.8, 2.1, 0.6, 1.3, 1.4000000000000001]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[8.0, 28.0, 34.0, 34.0, 36.0, 24.0, 33.0, 34.0, 13.0, 35.0, 23.0, 30.0, 29.0]",True,0.9806094182825484
2311,"[0.1, -0.3, -0.6, -0.5, -0.5, 2.8, 1.4, 5.6, -1.5, -0.6, 0.5, -0.4]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[10.0, 141.0, 59.0, 56.0, 55.0, 97.0, 159.0, 156.0, 132.0, 142.0, 146.0, 52.0]",False,
2312,"[0.6, 0.8, 0.4]","['23', '24', '25']","[64.0, 16.0, 11.0]",True,0.0
2313,"[-1.3, -0.2]","['24', '25']","[13.0, 18.0]",True,0.45161290322580644
2314,"[0.0, 3.2, 0.5, 2.6, 3.5, -0.5, -0.9]","['23', '24', '25', '26', '27', '28', '29']","[20.0, 139.0, 121.0, 121.0, 153.0, 105.0, 77.0]",False,
2315,"[1.3, 1.7, 0.6, 2.5, 2.7, 2.9, -0.3]","['25', '26', '27', '28', '29', '30', '31']","[56.0, 144.0, 121.0, 150.0, 153.0, 151.0, 133.0]",False,
2316,"[1.1, 1.0, 1.0, 1.3, -0.5, 0.0, 2.4]","['28', '29', '30', '31', '32', '33', '34']","[26.0, 41.0, 58.0, 70.0, 46.0, 5.0, 67.0]",True,0.003194888178913738
2317,"[0.0, 0.1, -0.2, -0.2]","['24', '26', '27', '28']","[12.0, 52.0, 23.0, 39.0]",False,
2318,"[0.8, -0.2, 0.7, 2.9, 5.0, 2.0, -0.6, -0.4, -1.1, -0.6, -0.30000000000000004, -0.3]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '35']","[7.0, 20.0, 40.0, 33.0, 31.0, 24.0, 33.0, 9.0, 34.0, 25.0, 33.0, 7.0]",True,0.7398648648648649
2319,"[0.2, -0.5, -0.1, 0.30000000000000004, 2.1, 3.0]","['27', '28', '29', '30', '31', '32']","[37.0, 20.0, 41.0, 62.0, 65.0, 60.0]",True,0.0
2320,"[0.2, 0.2, 1.3, 0.7, 0.7, -0.2]","['24', '25', '26', '27', '28', '29']","[91.0, 47.0, 61.0, 74.0, 125.0, 16.0]",False,
2321,"[2.1, -0.7, 1.0999999999999999, 1.6, 2.7, 1.0, 0.5, 2.1, 1.5, 2.9, 0.5, 1.8, -0.9]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34']","[14.0, 20.0, 9.0, 20.0, 32.0, 33.0, 33.0, 32.0, 34.0, 33.0, 27.0, 33.0, 20.0]",True,0.9882352941176471
2322,"[-0.9, -0.4, 0.4, 2.3, 0.8, -0.8, -0.3]","['23', '24', '25', '26', '27', '28', '29']","[17.0, 36.0, 6.0, 29.0, 35.0, 34.0, 8.0]",True,0.44242424242424244
2323,"[0.6, -0.2]","['23', '24']","[8.0, 9.0]",True,0.35294117647058826
2324,"[1.4, 1.3, 2.1, 1.4, 3.5, 1.7, 1.2, 0.7, 0.2]","['34', '35', '36', '37', '38', '39', '40', '41', '42']","[12.0, 43.0, 65.0, 37.0, 73.0, 64.0, 43.0, 50.0, 49.0]",True,0.027522935779816515
2325,"[-0.19999999999999996, 0.8]","['20', '21']","[3.0, 9.0]",True,0.8333333333333334
2326,"[-0.1, 0.5, 4.0, 3.1, 3.2, 2.0, 0.7, 2.4]","['24', '25', '26', '27', '28', '29', '30', '31']","[21.0, 58.0, 127.0, 159.0, 157.0, 155.0, 137.0, 152.0]",False,
2327,"[-0.7, 2.4, 2.6, 1.3, 1.6, 3.2, 5.2]","['22', '23', '24', '25', '26', '27', '28']","[32.0, 113.0, 150.0, 121.0, 108.0, 127.0, 148.0]",False,
2328,"[0.1, -0.1]","['23', '25']","[90.0, 12.0]",False,
2329,"[0.6, 2.1, 1.2, 0.7, -0.2]","['31', '32', '33', '34', '35']","[150.0, 146.0, 130.0, 146.0, 24.0]",False,
2330,"[0.0, -0.3, -0.2, -0.6, -0.5, 0.7, -0.5, -0.5, -0.2, -0.6, -0.1]","['24', '25', '26', '28', '29', '30', '31', '32', '33', '34', '35']","[3.0, 13.0, 34.0, 36.0, 10.0, 83.0, 77.0, 46.0, 11.0, 18.0, 10.0]",False,
2331,"[2.5, 4.8999999999999995, 0.19999999999999998, -0.5, 2.4, 2.1999999999999997, 1.8, -0.5, -0.1]","['24', '25', '27', '28', '29', '30', '31', '34', '35']","[31.0, 32.0, 25.0, 18.0, 31.0, 28.0, 30.0, 8.0, 3.0]",True,0.970873786407767
2332,"[5.3, 7.3, 5.6, 1.9, 3.7]","['23', '24', '25', '26', '27']","[151.0, 155.0, 151.0, 102.0, 147.0]",False,
2333,"[0.3, 1.4000000000000001, 0.3, 4.5, 3.1, 0.2, -0.9, -0.3]","['23', '24', '25', '26', '27', '29', '30', '32']","[37.0, 31.0, 2.0, 50.0, 32.0, 15.0, 6.0, 1.0]",True,0.4367816091954023
2334,"[0.1, 2.1, -0.5, -0.3, 0.2, 0.30000000000000004]","['26', '28', '29', '31', '32', '33']","[4.0, 49.0, 43.0, 14.0, 20.0, 40.0]",False,
2335,"[0.4, -0.4, -0.5, 0.2, -0.2]","['23', '24', '25', '26', '29']","[20.0, 29.0, 12.0, 29.0, 5.0]",True,0.21052631578947367
2336,"[0.2, 0.1, 2.0, -0.4, 0.3, -0.7, -0.7, -0.4, 0.2]","['24', '25', '26', '27', '28', '29', '30', '31', '32']","[20.0, 101.0, 120.0, 109.0, 94.0, 77.0, 96.0, 79.0, 6.0]",False,
2337,"[0.4, 3.8, 3.4, 2.2, 1.5, 0.30000000000000004, -0.10000000000000003, 2.6, 0.4, 0.3, 2.6, 2.1, 0.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[68.0, 148.0, 147.0, 131.0, 134.0, 118.0, 94.0, 131.0, 131.0, 106.0, 81.0, 105.0, 85.0]",False,
2338,"[0.4, 1.5, 0.8, 0.0, -0.49999999999999994]","['25', '26', '27', '28', '29']","[25.0, 75.0, 66.0, 61.0, 43.0]",True,0.0
2339,[-0.1],['26'],[12.0],True,0.0
2340,"[0.9, 0.2, 1.4, 0.0, 0.7, 0.5, 0.6]","['22', '23', '24', '25', '26', '27', '28']","[54.0, 33.0, 55.0, 4.0, 88.0, 26.0, 18.0]",False,
2341,"[0.5, 1.5, -0.2]","['24', '25', '26']","[30.0, 64.0, 52.0]",True,0.0
2342,"[1.1, 0.1, 0.1, -0.1, -0.3]","['22', '23', '24', '25', '26']","[43.0, 31.0, 29.0, 4.0, 15.0]",True,0.0
2343,"[-0.19999999999999998, -1.5, -1.5000000000000002, 2.1, 1.1, 1.2, -1.1, 0.1]","['21', '22', '23', '24', '25', '26', '27', '31']","[21.0, 14.0, 28.0, 21.0, 22.0, 32.0, 13.0, 1.0]",True,0.9473684210526315
2344,[-0.4],['26'],[13.0],True,0.07692307692307693
2345,"[0.1, -0.4, 0.1, 0.0, 0.1, 0.0, 0.0]","['22', '23', '24', '25', '26', '27', '28']","[3.0, 18.0, 13.0, 3.0, 2.0, 3.0, 1.0]",True,0.6976744186046512
2346,"[-0.1, 0.2, 0.4]","['26', '27', '28']","[20.0, 39.0, 97.0]",False,
2347,"[0.3, -1.1, 2.1, -2.5, 1.3, -0.1, 2.2, 0.7, 0.0, 0.4, 0.2, 1.3, 1.5, 0.0, -0.10000000000000003, 0.0]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']","[27.0, 46.0, 76.0, 45.0, 77.0, 72.0, 72.0, 72.0, 64.0, 61.0, 41.0, 60.0, 63.0, 34.0, 48.0, 35.0]",True,0.029115341545352745
2348,"[3.5, 7.999999999999999, -0.9]","['24', '25', '26']","[33.0, 33.0, 22.0]",True,0.9431818181818182
2349,[0.2],['27'],[30.0],False,
2350,"[-0.8, 2.3000000000000003, 3.2, 0.8, 0.4, 3.4, 0.2]","['25', '26', '27', '28', '29', '30', '31']","[10.0, 31.0, 32.0, 25.0, 29.0, 32.0, 34.0]",True,0.9740932642487047
2351,"[3.0, 1.2000000000000002, 5.2, 3.2, 2.7, 4.1]","['24', '25', '26', '27', '28', '29']","[13.0, 32.0, 31.0, 24.0, 33.0, 30.0]",True,1.0
2352,"[-0.2, -0.2, 0.0]","['27', '28', '29']","[9.0, 29.0, 18.0]",False,
2353,[0.2],['26'],[10.0],True,0.0
2354,"[2.4000000000000004, -1.7000000000000002, 0.3, 0.30000000000000004, 1.9000000000000001, 1.5999999999999999, 0.5, 0.30000000000000004, -0.3, -0.5]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '32']","[20.0, 31.0, 9.0, 33.0, 34.0, 37.0, 30.0, 32.0, 27.0, 2.0]",True,0.8392156862745098
2355,[-0.3],['24'],[19.0],False,
2356,[0.3],['23'],[18.0],False,
2357,"[0.4, -0.6, 0.4]","['24', '25', '26']","[7.0, 13.0, 14.0]",True,0.5
2358,"[-0.1, 2.3, 2.4, 0.19999999999999998, 2.4, 0.4, 1.9999999999999998, 2.2, -0.09999999999999998, -2.4, 2.1999999999999997, 3.6, 2.9, 2.1999999999999997, -0.9000000000000001, -0.5]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[19.0, 32.0, 33.0, 35.0, 31.0, 34.0, 34.0, 33.0, 23.0, 18.0, 30.0, 33.0, 32.0, 31.0, 37.0, 2.0]",True,0.9146608315098468
2359,"[0.0, 0.7, 1.8, 0.5, -0.2, -0.2]","['24', '25', '26', '27', '28', '29']","[68.0, 66.0, 68.0, 43.0, 16.0, 7.0]",True,0.06343283582089553
2360,"[0.0, -0.5]","['26', '27']","[5.0, 7.0]",True,0.16666666666666666
2361,"[-0.4, -1.2]","['24', '25']","[18.0, 46.0]",False,
2362,"[0.3, 0.3, 1.1, -0.2, 1.2]","['22', '23', '24', '25', '27']","[6.0, 16.0, 56.0, 8.0, 73.0]",True,0.0440251572327044
2363,"[1.3, -0.1, 0.2, 1.8, 2.1]","['22', '23', '24', '25', '26']","[69.0, 2.0, 129.0, 137.0, 155.0]",False,
2364,"[0.9, 2.8, 3.9, 6.3, 5.4, 6.7, 3.5, 0.3, 2.8]","['23', '24', '25', '26', '27', '28', '29', '30', '31']","[53.0, 155.0, 160.0, 159.0, 161.0, 158.0, 154.0, 155.0, 106.0]",False,
2365,"[1.0, -0.3, -0.4, 0.4, -0.3]","['25', '27', '28', '29', '30']","[15.0, 13.0, 17.0, 46.0, 2.0]",True,0.3118279569892473
2366,"[-0.8, 0.8]","['21', '22']","[28.0, 22.0]",False,
2367,"[0.0, -0.6]","['22', '23']","[4.0, 7.0]",True,0.36363636363636365
2368,[-0.7],['27'],[15.0],True,0.0
2369,"[-0.2, 0.0, -0.2]","['32', '33', '34']","[12.0, 15.0, 2.0]",True,0.0
2370,"[-0.1, -0.1, -0.2, 0.2]","['22', '23', '24', '25']","[2.0, 47.0, 55.0, 8.0]",False,
2371,[0.1],['25'],[26.0],False,
2372,"[-0.8, -0.4, -0.2, 2.1, -0.3, 3.0, -0.7, 2.3, 3.1, 2.4, 0.5, 0.6, 1.2, 0.9, 2.0, -0.8, 0.9, 0.1, 0.6, 0.9, 0.6]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '42']","[6.0, 7.0, 20.0, 33.0, 33.0, 66.0, 62.0, 65.0, 74.0, 77.0, 66.0, 60.0, 62.0, 57.0, 65.0, 18.0, 52.0, 48.0, 72.0, 57.0, 42.0]",True,0.09404990403071017
2373,"[0.2, 2.0, 6.5, 4.8, 5.3, 6.0, 3.2, 6.0, 2.2, 6.9, 3.5, 1.4, 3.8, 0.5, -0.1]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37']","[34.0, 114.0, 156.0, 158.0, 153.0, 160.0, 132.0, 152.0, 153.0, 159.0, 136.0, 122.0, 145.0, 32.0, 73.0]",False,
2374,[0.1],['27'],[6.0],True,1.0
2375,"[-1.0999999999999999, -0.7000000000000001, 0.1, -1.2, 0.4, 1.1, 0.2, -0.5]","['23', '24', '25', '26', '27', '28', '29', '30']","[17.0, 67.0, 29.0, 10.0, 45.0, 53.0, 60.0, 9.0]",True,0.08275862068965517
2376,"[0.6, 1.7, 1.9000000000000001, 3.5, 3.4, 3.0, 0.3, 7.5]","['24', '25', '26', '27', '28', '30', '31', '32']","[18.0, 35.0, 33.0, 33.0, 31.0, 33.0, 31.0, 33.0]",True,1.0
2377,"[-0.1, 3.5, -0.1, 2.0, -0.5, 0.5, -0.1]","['21', '22', '23', '24', '25', '26', '28']","[21.0, 70.0, 78.0, 60.0, 52.0, 20.0, 5.0]",True,0.029411764705882353
2378,"[0.0, 0.6, 0.0, -0.3]","['24', '26', '27', '28']","[5.0, 113.0, 66.0, 11.0]",False,
2379,"[0.2, 0.30000000000000004, 1.1, -0.30000000000000004, -0.1, 0.4, 0.0, 0.7, -0.19999999999999998, -0.2]","['25', '26', '27', '28', '29', '30', '31', '32', '33', '35']","[10.0, 15.0, 33.0, 34.0, 14.0, 65.0, 56.0, 42.0, 23.0, 22.0]",True,0.08917197452229299
2380,[-0.2],['25'],[20.0],False,
2381,"[0.6, -0.2, -0.2]","['27', '28', '29']","[46.0, 41.0, 36.0]",False,
2382,"[0.6, 1.0, -0.1]","['25', '26', '27']","[17.0, 57.0, 5.0]",True,0.0
2383,"[0.0, -0.2, 1.2, 2.1, -0.39999999999999997, -0.1]","['23', '24', '25', '26', '27', '28']","[47.0, 16.0, 83.0, 139.0, 90.0, 17.0]",False,
2384,"[0.0, 0.2, -0.4]","['23', '29', '30']","[14.0, 8.0, 14.0]",True,0.6388888888888888
2385,"[0.3, -0.7, -0.4, 0.1, -0.4, -0.3, 0.0]","['27', '28', '29', '30', '31', '32', '34']","[27.0, 111.0, 43.0, 23.0, 33.0, 7.0, 8.0]",False,
2386,"[-0.2, 3.4, 3.4, 5.4, 4.4, 4.7, 4.7, 1.2, 9.8, 5.7, 5.1, 1.6, 7.8, 6.1, 4.4, 2.7, 2.4]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38']","[20.0, 133.0, 137.0, 143.0, 138.0, 103.0, 131.0, 83.0, 153.0, 130.0, 127.0, 87.0, 142.0, 136.0, 143.0, 82.0, 100.0]",False,
2387,"[0.1, 0.0, -0.6]","['21', '22', '24']","[2.0, 8.0, 6.0]",True,0.0625
2388,"[-0.30000000000000004, -0.2, -0.1]","['27', '28', '29']","[16.0, 28.0, 4.0]",True,0.4166666666666667
2389,"[0.2, 0.0, 0.7, -0.30000000000000004, -0.1, -0.2, 1.0, 1.3, 1.5, 0.1, -0.3]","['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']","[53.0, 115.0, 63.0, 19.0, 10.0, 10.0, 116.0, 97.0, 124.0, 70.0, 81.0]",False,
2390,"[-0.5, 0.0, -0.5, 0.2, 1.0, 0.8, 1.3, 0.7, -0.6, -0.39999999999999997]","['22', '23', '24', '28', '29', '30', '31', '32', '33', '34']","[67.0, 18.0, 106.0, 27.0, 137.0, 120.0, 146.0, 123.0, 152.0, 116.0]",False,
2391,"[0.2, 0.3, -0.6, 0.3, -0.5, -0.9]","['24', '25', '26', '27', '28', '29']","[22.0, 8.0, 13.0, 35.0, 11.0, 5.0]",True,0.3617021276595745
2392,"[0.7, -0.7, 3.1, 1.3, -0.9, -0.1, 0.5, -0.2, 0.0, 0.4, -0.5, -0.49999999999999994, -0.09999999999999998, -0.9, 0.9, -0.8, -0.6, 0.3]","['23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40']","[16.0, 115.0, 137.0, 145.0, 135.0, 107.0, 66.0, 101.0, 125.0, 120.0, 132.0, 110.0, 112.0, 110.0, 122.0, 88.0, 79.0, 83.0]",False,
2393,"[0.0, 0.1, 0.5, 0.6, 0.1, 0.8, 0.1, 0.3, 0.7, 1.2, -0.19999999999999998, -0.8]","['24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35']","[14.0, 2.0, 18.0, 53.0, 49.0, 57.0, 49.0, 78.0, 98.0, 108.0, 22.0, 39.0]",False,
2394,"[0.3, 0.1, -0.4]","['27', '28', '29']","[27.0, 33.0, 16.0]",True,0.0
2395,"[-0.1, 0.0, -0.2, 0.2]","['26', '27', '28', '29']","[6.0, 1.0, 18.0, 13.0]",True,0.0
